Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
KKIIADKH_05135_gene,3.670580206,1.393699291,1.130841002,1.232444958,0.217782916,0.278328374,0
KKIIADKH_05136_gene,6.675399126,1.524040288,0.860896404,1.770294638,0.076678071,0.110007372,0
KKIIADKH_05137_gene,21.39615647,1.033171021,0.466853086,2.213053854,0.026893933,0.042829764,0
KKIIADKH_05138_gene,175.8566358,-0.371974119,0.194700339,-1.910495488,0.056069447,0.083324387,0
KKIIADKH_00512_gene,49.99537179,-0.346663775,0.336029234,-1.031647668,0.302237201,0.370406723,0
KKIIADKH_05139_gene,316.6263965,0.838051758,0.157788679,5.311228681,1.09E-07,3.57E-07,0
KKIIADKH_05140_gene,164.4470721,0.940444699,0.197326633,4.765928888,1.88E-06,5.38E-06,0
KKIIADKH_05141_gene,1482.464415,1.287923583,0.093127361,13.82970128,1.69E-43,4.35E-42,0
KKIIADKH_05142_gene,1017.43748,1.520147422,0.117409648,12.94738077,2.43E-38,4.89E-37,0
KKIIADKH_05143_gene,1511.453466,1.802094009,0.116189297,15.50998283,2.97E-54,1.08E-52,0
KKIIADKH_05144_gene,788.0365042,2.028931055,0.143861308,14.10338248,3.62E-45,9.67E-44,0
KKIIADKH_05145_gene,29914.26295,1.215047431,0.0788854,15.40269081,1.57E-53,5.57E-52,0
KKIIADKH_05146_gene,2753.531809,1.032485703,0.140461489,7.350667515,1.97E-13,1.04E-12,0
KKIIADKH_05147_gene,7424.915657,1.638883691,0.08196617,19.99463537,6.13E-89,5.36E-87,0
KKIIADKH_05148_gene,3013.642162,1.492583157,0.111376494,13.40124027,5.95E-41,1.34E-39,0
KKIIADKH_00051_gene,1531.885718,-0.204923427,0.091214718,-2.24660484,0.024665293,0.039610673,0
KKIIADKH_00513_gene,52.97111479,-0.284788305,0.359870643,-0.79136298,0.428732206,0.500886578,0
KKIIADKH_05149_gene,1022.510736,0.983719115,0.108272676,9.085571241,1.03E-19,8.41E-19,0
KKIIADKH_05150_gene,3051.013304,1.309467345,0.088463127,14.80240854,1.41E-49,4.42E-48,0
KKIIADKH_05151_gene,1657.921604,1.204153596,0.101144687,11.90525798,1.11E-32,1.77E-31,0
KKIIADKH_05152_gene,1067.825868,1.026076072,0.111403321,9.210462121,3.25E-20,2.72E-19,0
KKIIADKH_05153_gene,234.289474,0.325439441,0.161956926,2.00941972,0.044492641,0.067875634,0
KKIIADKH_05154_gene,164.8219997,0.948762882,0.170537592,5.563365069,2.65E-08,9.17E-08,0
KKIIADKH_05155_gene,99.53471882,0.705946845,0.218997467,3.223538862,0.001266171,0.002532342,0
KKIIADKH_05156_gene,77.77848552,0.873993809,0.31061659,2.813738341,0.004896907,0.008910665,0
KKIIADKH_05157_gene,161.5236497,-1.099517589,0.220491919,-4.986657087,6.14E-07,1.87E-06,0
KKIIADKH_05158_gene,333.2440985,-0.216189395,0.178671548,-1.209982212,0.226285719,0.28774968,0
KKIIADKH_00514_gene,27.09437739,0.152529002,0.464987379,0.328028263,0.742890293,0.792163628,0
KKIIADKH_05159_gene,389.8814222,-0.406246127,0.166920603,-2.433768625,0.014942543,0.025207196,0
KKIIADKH_05160_gene,78.87905038,-0.531949367,0.265653122,-2.002420914,0.045239481,0.068835529,0
KKIIADKH_05161_gene,65.87477249,-0.529434459,0.299015521,-1.770591898,0.07662859,0.109990314,0
KKIIADKH_05162_gene,1263.723144,-0.228567945,0.109252954,-2.092098545,0.036429701,0.056653365,0
KKIIADKH_05163_gene,487.607408,-0.462636726,0.121435658,-3.809727169,0.00013912,0.000318623,0
KKIIADKH_05164_gene,121.0811113,0.200902407,0.211072418,0.951817433,0.341189579,0.411763542,0
KKIIADKH_05165_gene,215.5744019,-0.213402809,0.182512161,-1.16925255,0.242301895,0.305724598,0
KKIIADKH_05166_gene,843.4423585,0.196267426,0.118175893,1.660807634,0.096752088,0.135388144,0
KKIIADKH_05167_gene,57.29135801,-0.078920728,0.296426732,-0.266240253,0.790054184,0.833194645,0
KKIIADKH_05168_gene,63.84520273,-0.466821136,0.261809997,-1.783053131,0.074577655,0.107309672,0
KKIIADKH_00515_gene,52.5756152,-0.587241263,0.295466955,-1.987502334,0.046866758,0.070954886,0
KKIIADKH_05169_gene,0.185072595,-1.577027468,4.080472857,-0.386481548,0.699140065,0.753058653,0
KKIIADKH_05170_gene,326.7019025,0.764636857,0.192753991,3.966905452,7.28E-05,0.00017216,0
KKIIADKH_05171_gene,162.0840614,-0.376123656,0.179037257,-2.100812206,0.035657455,0.055526191,0
KKIIADKH_05172_gene,320.5721834,-0.30473658,0.136157982,-2.238110276,0.025213865,0.040380825,0
KKIIADKH_05173_gene,85.54282923,-1.20365591,0.234441353,-5.134145036,2.83E-07,8.94E-07,0
KKIIADKH_05174_gene,1726.619352,-1.345577688,0.094324502,-14.26540992,3.59E-46,9.83E-45,0
KKIIADKH_05175_gene,43.79970832,-1.034515839,0.327609952,-3.157766832,0.001589827,0.003130439,0
KKIIADKH_05176_gene,449.6906159,-0.423411252,0.128664413,-3.290818664,0.000998963,0.002026319,0
KKIIADKH_05177_gene,220.8333248,0.152617327,0.151872425,1.004904786,0.3149427,0.384127694,0
KKIIADKH_05178_gene,149.7544892,-0.765057635,0.181663001,-4.211411404,2.54E-05,6.34E-05,0
KKIIADKH_00516_gene,135.7801258,-0.742317213,0.241062328,-3.079358026,0.002074472,0.004015816,0
KKIIADKH_05179_gene,141.6640461,-0.362269949,0.202384286,-1.790010264,0.073452261,0.105976981,0
KKIIADKH_05180_gene,350.3918448,0.187022718,0.189117933,0.98892112,0.322701736,0.392283041,0
KKIIADKH_05181_gene,423.2322708,0.028910026,0.134682658,0.214652918,0.830037933,0.864610534,0
KKIIADKH_05182_gene,501.0936142,0.152400428,0.113950448,1.337427192,0.181083233,0.236592784,0
KKIIADKH_05183_gene,689.7638342,-0.306804369,0.119847506,-2.559956222,0.010468535,0.018092695,0
KKIIADKH_05184_gene,752.2173256,-0.288834854,0.099766373,-2.895112293,0.003790229,0.007028017,0
KKIIADKH_05185_gene,607.3804074,-1.021710614,0.146706228,-6.96433018,3.30E-12,1.58E-11,0
KKIIADKH_05186_gene,166.87545,-0.538184293,0.165492143,-3.25202323,0.001145867,0.002306712,0
KKIIADKH_05187_gene,194.4179767,0.052046012,0.164271184,0.316829834,0.751372725,0.799896887,0
KKIIADKH_05188_gene,122.2401741,1.020272266,0.223391232,4.56719924,4.94E-06,1.35E-05,0
KKIIADKH_00517_gene,40.71013003,0.009811123,0.368368734,0.026633972,0.978751677,0.985004192,0
KKIIADKH_05189_gene,77.53362472,1.01462562,0.267117421,3.798425488,0.000145618,0.000332874,0
KKIIADKH_05190_gene,118.9239293,0.673980582,0.204159536,3.301244672,0.000962569,0.001957246,0
KKIIADKH_05191_gene,147.5708369,0.627939124,0.193043448,3.252838315,0.001142585,0.002300897,0
KKIIADKH_05192_gene,56.44259812,0.255414022,0.277818834,0.919354599,0.357910128,0.428321078,0
KKIIADKH_05193_gene,136.3700506,-0.043789221,0.178531185,-0.245274914,0.806243574,0.845754135,0
KKIIADKH_05194_gene,1379.512074,0.719487424,0.149960482,4.797846832,1.60E-06,4.64E-06,0
KKIIADKH_05195_gene,1087.057556,1.065990533,0.14416846,7.394062014,1.42E-13,7.65E-13,0
KKIIADKH_05196_gene,13623.26902,1.298972013,0.124067885,10.46984894,1.19E-25,1.37E-24,0
KKIIADKH_05197_gene,606.7982138,1.466630037,0.132122228,11.10055487,1.25E-28,1.67E-27,0
KKIIADKH_05198_gene,716.5246841,1.153139574,0.113907383,10.12348405,4.35E-24,4.60E-23,0
KKIIADKH_00518_gene,435.7571684,-0.460224419,0.166359763,-2.766440708,0.005667189,0.010198272,0
KKIIADKH_05199_gene,3301.510733,1.632354479,0.10258316,15.91249947,5.19E-57,2.05E-55,0
KKIIADKH_05200_gene,91.88940524,1.136833225,0.224493101,5.064000714,4.11E-07,1.27E-06,0
KKIIADKH_05201_gene,1406.657281,1.004106019,0.109189047,9.196032471,3.71E-20,3.10E-19,0
KKIIADKH_05202_gene,280.2314971,-0.275175528,0.138657761,-1.98456637,0.047192737,0.071380692,0
KKIIADKH_05203_gene,349.6540908,-0.53618805,0.12556953,-4.270049025,1.95E-05,4.95E-05,0
KKIIADKH_05204_gene,1398.536479,0.330421533,0.150530114,2.195052696,0.028159818,0.044695214,0
KKIIADKH_05205_gene,1381.782007,-0.955457848,0.087955975,-10.86291015,1.73E-27,2.18E-26,0
KKIIADKH_05206_gene,1307.538732,-0.693287921,0.107131395,-6.471379548,9.71E-11,4.14E-10,0
KKIIADKH_05207_gene,51.81112168,-0.812750181,0.278996772,-2.913116793,0.003578407,0.006664812,0
KKIIADKH_05208_gene,1189.187815,-1.29016758,0.102438656,-12.59453838,2.26E-36,4.15E-35,0
KKIIADKH_00519_gene,1573.134856,-0.916655991,0.089573905,-10.23351603,1.40E-24,1.52E-23,0
KKIIADKH_05209_gene,380.5852765,-0.470127209,0.133436655,-3.523223872,0.000426331,0.000912876,0
KKIIADKH_05210_gene,63.43277889,-0.023021552,0.263519959,-0.087361702,0.93038401,0.947712311,0
KKIIADKH_05211_gene,428.9101322,-0.077402361,0.116915965,-0.662034147,0.507949338,0.577300355,0
KKIIADKH_05212_gene,230.0029548,-1.154982672,0.190733651,-6.055474024,1.40E-09,5.45E-09,0
KKIIADKH_05213_gene,135.1921693,-0.703962836,0.228524561,-3.080469051,0.002066748,0.004002188,0
KKIIADKH_05214_gene,20.39081132,0.625062811,0.452432759,1.381559578,0.167106973,0.220349257,0
KKIIADKH_05215_gene,206.5613167,-0.682604919,0.163490311,-4.175201061,2.98E-05,7.38E-05,0
KKIIADKH_05216_gene,422.8195564,1.043946005,0.138040655,7.562598191,3.95E-14,2.22E-13,0
KKIIADKH_05217_gene,206.4416327,0.802748975,0.192651781,4.166839118,3.09E-05,7.64E-05,0
KKIIADKH_05218_gene,1096.61522,-0.422822928,0.131230382,-3.22198961,0.001273038,0.002543633,0
KKIIADKH_00520_gene,1191.821605,-0.753105236,0.102739648,-7.330229871,2.30E-13,1.21E-12,0
KKIIADKH_05219_gene,407.8615317,-0.145249024,0.128749481,-1.128152303,0.259255603,0.324874473,0
KKIIADKH_05220_gene,493.9097618,-0.657010602,0.115881597,-5.669671636,1.43E-08,5.08E-08,0
KKIIADKH_05221_gene,403.4956159,-1.016909875,0.162828751,-6.24527222,4.23E-10,1.72E-09,0
KKIIADKH_05222_gene,217.9631387,-1.342729862,0.204675752,-6.560278148,5.37E-11,2.35E-10,0
KKIIADKH_05223_gene,156.4224495,-0.275514653,0.186910881,-1.474042874,0.140470048,0.188672982,0
KKIIADKH_05224_gene,1094.029299,-1.982657697,0.11115096,-17.83752195,3.61E-71,2.27E-69,0
KKIIADKH_05225_gene,894.4233904,-0.714200828,0.100888237,-7.079128844,1.45E-12,7.18E-12,0
KKIIADKH_05226_gene,443.3354539,0.743493422,0.122860527,6.051523976,1.43E-09,5.58E-09,0
KKIIADKH_05227_gene,221.1987707,0.650041092,0.17649017,3.68315749,0.000230363,0.000515322,0
KKIIADKH_05228_gene,530.9949866,-0.953422752,0.121129333,-7.87111368,3.51E-15,2.13E-14,0
KKIIADKH_00521_gene,1220.50997,0.171677305,0.112988253,1.519426133,0.128655268,0.174360961,0
KKIIADKH_05229_gene,532.5926452,-0.879674384,0.12706933,-6.922790749,4.43E-12,2.10E-11,0
KKIIADKH_05230_gene,198.0236531,-0.507542845,0.173975043,-2.917331337,0.003530405,0.006581692,0
KKIIADKH_05231_gene,447.4608913,-0.198813634,0.121636082,-1.634495547,0.10215484,0.141896541,0
KKIIADKH_05232_gene,1040.014824,-1.423143899,0.096386636,-14.76495034,2.47E-49,7.51E-48,0
KKIIADKH_05233_gene,306.6375772,-0.671056229,0.132567698,-5.061988982,4.15E-07,1.28E-06,0
KKIIADKH_05234_gene,1286.60433,-0.008218028,0.10582772,-0.077654779,0.938102666,0.953251746,0
KKIIADKH_05235_gene,623.1071807,-0.562902768,0.108034429,-5.21040168,1.88E-07,6.07E-07,0
KKIIADKH_05236_gene,372.1720092,-1.334049143,0.134553306,-9.914651523,3.60E-23,3.58E-22,0
KKIIADKH_05237_gene,1919.88431,-1.022407014,0.106019046,-9.643616395,5.23E-22,4.88E-21,0
KKIIADKH_05238_gene,400.9342136,-1.096568064,0.185139576,-5.922926312,3.16E-09,1.19E-08,0
KKIIADKH_00522_gene,530.9845938,0.412841099,0.11926879,3.46143446,0.000537305,0.00113431,0
KKIIADKH_05239_gene,537.4897798,-1.10392057,0.192428816,-5.73677369,9.65E-09,3.49E-08,0
KKIIADKH_05240_gene,4466.079608,-1.31638546,0.131917247,-9.978873016,1.89E-23,1.90E-22,0
KKIIADKH_05241_gene,997.8189412,0.045344947,0.117101494,0.387227744,0.698587613,0.75287932,0
KKIIADKH_05242_gene,209.2106686,-1.211102828,0.173382741,-6.985140608,2.85E-12,1.38E-11,0
KKIIADKH_05243_gene,815.8628382,1.073033945,0.12295407,8.727112013,2.61E-18,1.95E-17,0
KKIIADKH_05244_gene,1687.302441,0.987879511,0.136142281,7.256228556,3.98E-13,2.07E-12,0
KKIIADKH_05245_gene,6737.755819,0.862835513,0.116898102,7.381090886,1.57E-13,8.38E-13,0
KKIIADKH_05246_gene,1422.490534,-0.037981805,0.098636607,-0.385068038,0.700187008,0.754047547,0
KKIIADKH_05247_gene,38.23652698,0.838708822,0.337077194,2.488180267,0.012839863,0.021944766,0
KKIIADKH_05248_gene,245.4804144,0.550351768,0.154988052,3.550930281,0.000383872,0.00082741,0
KKIIADKH_00052_gene,523.9970548,-0.267052017,0.15664123,-1.704864145,0.088219765,0.12479141,0
KKIIADKH_00523_gene,1608.431867,0.231360775,0.096989504,2.385420753,0.017059597,0.028499219,0
KKIIADKH_05249_gene,831.9566401,-0.543934588,0.115190841,-4.72202982,2.34E-06,6.61E-06,0
KKIIADKH_05250_gene,127.8611894,-0.029311698,0.212611246,-0.137865229,0.890346931,0.914731432,0
KKIIADKH_05251_gene,191.6085061,-1.190808146,0.186083756,-6.399312722,1.56E-10,6.55E-10,0
KKIIADKH_05252_gene,1057.852041,-0.832743805,0.163598816,-5.090157891,3.58E-07,1.11E-06,0
KKIIADKH_05253_gene,362.5133456,-0.563774804,0.140810511,-4.00378352,6.23E-05,0.000148958,0
KKIIADKH_05254_gene,278.4453497,-0.775438592,0.140835444,-5.50599034,3.67E-08,1.26E-07,0
KKIIADKH_05255_gene,297.0565948,-0.165503717,0.146627575,-1.128735284,0.25900952,0.32463562,0
KKIIADKH_05256_gene,3683.203452,-0.018523271,0.080784411,-0.22929264,0.818641473,0.856551029,0
KKIIADKH_05257_gene,2525.486233,1.356221119,0.117104959,11.5812441,5.13E-31,7.62E-30,0
KKIIADKH_05258_gene,406.335956,0.377321546,0.160821508,2.346213208,0.018965255,0.031360462,0
KKIIADKH_00524_gene,3403.85066,-0.729337579,0.149561223,-4.876515201,1.08E-06,3.19E-06,0
KKIIADKH_05259_gene,942.4918284,0.041764977,0.096887064,0.43106866,0.666418448,0.725424248,0
KKIIADKH_05260_gene,1335.41478,0.40477387,0.092889867,4.357567568,1.32E-05,3.42E-05,0
KKIIADKH_05261_gene,723.7626121,0.002316388,0.127997103,0.01809719,0.985561319,0.989959636,0
KKIIADKH_05262_gene,577.3779394,-1.309668131,0.140572194,-9.316694093,1.20E-20,1.04E-19,0
KKIIADKH_05263_gene,684.9404363,-0.621322662,0.108285059,-5.737842954,9.59E-09,3.47E-08,0
KKIIADKH_05264_gene,131.2836984,-0.777625772,0.184183187,-4.222023656,2.42E-05,6.07E-05,0
KKIIADKH_05265_gene,179.9736198,-0.92310267,0.164465893,-5.6127301,1.99E-08,6.97E-08,0
KKIIADKH_05266_gene,72.67272324,-1.060503838,0.278194019,-3.812101508,0.00013779,0.000316091,0
KKIIADKH_05267_gene,2439.085346,-1.291816449,0.0961419,-13.43656044,3.69E-41,8.47E-40,0
KKIIADKH_05268_gene,182.9744072,-0.491434665,0.160769181,-3.056771589,0.002237347,0.004306893,0
KKIIADKH_00525_gene,12859.91632,-1.402606357,0.08926815,-15.71228212,1.25E-55,4.67E-54,0
KKIIADKH_05269_gene,1397.389228,-1.199886552,0.09229546,-13.0004938,1.22E-38,2.49E-37,0
KKIIADKH_05270_gene,2337.259589,-1.133548914,0.113002395,-10.03119369,1.11E-23,1.14E-22,0
KKIIADKH_05271_gene,313.7687064,0.627292744,0.146392956,4.284992663,1.83E-05,4.65E-05,0
KKIIADKH_05272_gene,576.6927528,-1.174235916,0.113306567,-10.36335266,3.64E-25,4.07E-24,0
KKIIADKH_05273_gene,199.4961189,-1.356120783,0.180577686,-7.509902338,5.92E-14,3.25E-13,0
KKIIADKH_05274_gene,67.78951964,-1.104356086,0.25412727,-4.345681147,1.39E-05,3.60E-05,0
KKIIADKH_05275_gene,120.7501474,-1.210468637,0.209345583,-5.782155132,7.37E-09,2.69E-08,0
KKIIADKH_05276_gene,333.1149559,-0.34284546,0.131890364,-2.599473162,0.009336698,0.016251742,0
KKIIADKH_05277_gene,343.1821736,-1.067430394,0.134511314,-7.935617912,2.09E-15,1.29E-14,0
KKIIADKH_05278_gene,91.63182078,-1.086814993,0.222762782,-4.878799694,1.07E-06,3.16E-06,0
KKIIADKH_00526_gene,621.2917506,-0.095380809,0.129370337,-0.737269538,0.460958453,0.532687375,0
KKIIADKH_05279_gene,31.49647412,0.602579519,0.355582753,1.694625271,0.09014653,0.127209427,0
KKIIADKH_05280_gene,1458.747355,-0.54359567,0.089269889,-6.089350806,1.13E-09,4.44E-09,0
KKIIADKH_05281_gene,1925.553053,-0.644347556,0.104533729,-6.164015776,7.09E-10,2.81E-09,0
KKIIADKH_05282_gene,276.308087,0.715515151,0.151481842,4.723438413,2.32E-06,6.57E-06,0
KKIIADKH_05283_gene,470.5346227,-0.077009794,0.119192408,-0.646096465,0.518216885,0.587145249,0
KKIIADKH_05284_gene,11.25419843,0.15888875,0.578992177,0.274422965,0.783759597,0.82834769,0
KKIIADKH_05285_gene,907.9316537,0.252343638,0.102291158,2.466915458,0.013628253,0.023177139,0
KKIIADKH_05286_gene,959.7181352,-0.952834914,0.108200586,-8.806189964,1.29E-18,9.87E-18,0
KKIIADKH_05287_gene,210.5107641,-1.047745943,0.16968154,-6.174778621,6.63E-10,2.64E-09,0
KKIIADKH_05288_gene,669.7746286,-0.537265101,0.114760364,-4.68162598,2.85E-06,7.97E-06,0
KKIIADKH_00527_gene,913.8706113,-1.063758177,0.12070745,-8.81269695,1.22E-18,9.32E-18,0
KKIIADKH_05289_gene,0,NA,NA,NA,NA,NA,0
KKIIADKH_05290_gene,3688.311017,-0.831559855,0.078211877,-10.63214292,2.11E-26,2.55E-25,0
KKIIADKH_05291_gene,1059.648172,-2.885688973,0.104713357,-27.55798359,3.55E-167,1.04E-164,0
KKIIADKH_05292_gene,587.1858856,-0.784688642,0.131099617,-5.985438114,2.16E-09,8.25E-09,0
KKIIADKH_05293_gene,2996.655985,-0.683203322,0.101425642,-6.736001948,1.63E-11,7.45E-11,0
KKIIADKH_05294_gene,3677.816824,0.206333416,0.083045393,2.48458593,0.01297022,0.022141694,0
KKIIADKH_05295_gene,295.9776171,-0.225913256,0.133967807,-1.686324957,0.091733227,0.12913708,0
KKIIADKH_05296_gene,2294.011554,0.67322743,0.083364231,8.075734921,6.71E-16,4.32E-15,0
KKIIADKH_05297_gene,1418.488212,0.501859597,0.097869989,5.127819104,2.93E-07,9.23E-07,0
KKIIADKH_05298_gene,1005.989885,0.504469169,0.106893054,4.719382111,2.37E-06,6.69E-06,0
KKIIADKH_00528_gene,905.1196909,-1.187940134,0.110632967,-10.73766861,6.77E-27,8.43E-26,0
KKIIADKH_05299_gene,430.8550712,0.515404954,0.119458421,4.314513368,1.60E-05,4.10E-05,0
KKIIADKH_05300_gene,97.60101512,-0.556882608,0.218438287,-2.549381864,0.010791407,0.018617721,0
KKIIADKH_05301_gene,38.17855637,-1.019338494,0.372906018,-2.733499716,0.006266518,0.011211147,0
KKIIADKH_05302_gene,3.638626941,-0.19081423,1.074236764,-0.177627722,0.859015352,0.887376319,0
KKIIADKH_05303_gene,58.16979176,-0.018064528,0.271234479,-0.066601149,0.946899231,0.960356031,0
KKIIADKH_05304_gene,224.3180328,-0.412388122,0.156633715,-2.632818367,0.008467962,0.014841124,0
KKIIADKH_05305_gene,12.05143653,0.440530752,0.560672074,0.78571909,0.432032077,0.504032105,0
KKIIADKH_05306_gene,241.6270751,-0.446377388,0.158474764,-2.816709595,0.004851837,0.0088314,0
KKIIADKH_05307_gene,207.850381,-0.208613598,0.181652494,-1.148421321,0.250794676,0.315284735,0
KKIIADKH_05308_gene,256.3191231,-0.735838256,0.144069721,-5.107514949,3.26E-07,1.02E-06,0
KKIIADKH_00529_gene,1087.683386,-0.930297972,0.135119916,-6.88498037,5.78E-12,2.72E-11,0
KKIIADKH_05309_gene,860.3956373,0.683041845,0.101062793,6.758588656,1.39E-11,6.40E-11,0
KKIIADKH_05310_gene,622.3581424,0.705638629,0.121158975,5.82407231,5.74E-09,2.11E-08,0
KKIIADKH_05311_gene,1288.296055,0.056292895,0.11211062,0.502119198,0.615583676,0.678545051,0
KKIIADKH_05312_gene,133.4261565,-0.497098842,0.183525076,-2.708615368,0.006756462,0.012006928,0
KKIIADKH_05313_gene,4204.319344,0.039990937,0.087690632,0.456045718,0.648357103,0.708531423,0
KKIIADKH_05314_gene,845.3863327,1.380981273,0.106328037,12.9879316,1.43E-38,2.92E-37,0
KKIIADKH_05315_gene,545.1803385,0.995081608,0.116783244,8.520756673,1.59E-17,1.13E-16,0
KKIIADKH_05316_gene,455.8465537,0.239145473,0.120329047,1.987429291,0.046874844,0.070954886,0
KKIIADKH_05317_gene,1055.18197,-0.351929383,0.098574444,-3.570188864,0.000356724,0.000772022,0
KKIIADKH_05318_gene,2204.75588,-0.155579014,0.094701318,-1.642838956,0.100416258,0.139913319,0
KKIIADKH_00530_gene,873.9481894,0.45090051,0.143745858,3.136789591,0.001708087,0.00335202,0
KKIIADKH_05319_gene,300.4941149,0.505733983,0.13933533,3.629617712,0.000283841,0.000624451,0
KKIIADKH_05320_gene,245.3061124,0.746016809,0.155671882,4.792238647,1.65E-06,4.75E-06,0
KKIIADKH_05321_gene,50.41187559,-0.078181553,0.306751807,-0.254869086,0.798824214,0.84032344,0
KKIIADKH_05322_gene,70.16209765,0.863680283,0.286995337,3.009387861,0.002617747,0.004973719,0
KKIIADKH_05323_gene,62.23211693,0.820023505,0.283839636,2.889038041,0.003864223,0.00715615,0
KKIIADKH_05324_gene,76.91898465,0.275616339,0.240379167,1.14658996,0.251551128,0.316167784,0
KKIIADKH_05325_gene,49.72577845,0.456351652,0.29227141,1.561396828,0.11843015,0.161739379,0
KKIIADKH_05326_gene,59.77527372,0.505641735,0.341608678,1.480178248,0.138825684,0.18667461,0
KKIIADKH_05327_gene,47.51677149,0.673011591,0.340974447,1.973788936,0.048405747,0.072989032,0
KKIIADKH_05328_gene,98.14849692,-0.151047517,0.22002663,-0.686496525,0.492400055,0.562358533,0
KKIIADKH_00531_gene,579.4900075,-0.156237236,0.125719954,-1.242740163,0.213963599,0.274045739,0
KKIIADKH_05329_gene,224.0811799,0.755815163,0.154120479,4.904054072,9.39E-07,2.81E-06,0
KKIIADKH_05330_gene,50.44021742,0.509480356,0.280766217,1.814607048,0.069584319,0.101018961,0
KKIIADKH_05331_gene,93.57537757,0.628458293,0.235145861,2.672631752,0.007525881,0.013273496,0
KKIIADKH_05332_gene,7.118137047,0.119109364,0.815594527,0.146039926,0.88388987,0.909770029,0
KKIIADKH_05333_gene,15.30205103,0.327659028,0.505260415,0.648495347,0.51666462,0.585953751,0
KKIIADKH_05334_gene,24.23016417,1.197835742,0.415664099,2.881739713,0.003954863,0.007307817,0
KKIIADKH_05335_gene,29.25802992,0.440367525,0.361817609,1.217098102,0.223566893,0.284725453,0
KKIIADKH_05336_gene,113.170695,-0.714653202,0.203800986,-3.506622889,0.000453832,0.000966457,0
KKIIADKH_05337_gene,101.9380353,0.922773439,0.226164051,4.080106613,4.50E-05,0.000109261,0
KKIIADKH_05338_gene,320.1583294,0.937894628,0.143451561,6.538058012,6.23E-11,2.70E-10,0
KKIIADKH_00532_gene,254.152253,0.698096947,0.142883988,4.88576052,1.03E-06,3.06E-06,0
KKIIADKH_05339_gene,1031.642002,0.735774598,0.118501888,6.208969387,5.33E-10,2.14E-09,0
KKIIADKH_05340_gene,159.0075762,-0.543719097,0.177771291,-3.058531524,0.002224247,0.004284494,0
KKIIADKH_05341_gene,267.329596,-1.053637657,0.15580575,-6.762508158,1.36E-11,6.24E-11,0
KKIIADKH_05342_gene,878.4143455,1.22740791,0.135428255,9.063159735,1.27E-19,1.03E-18,0
KKIIADKH_05343_gene,215.8411393,0.310579903,0.162785094,1.907913648,0.056402378,0.083773278,0
KKIIADKH_05344_gene,242.0416778,-0.433896,0.143304092,-3.027799103,0.002463418,0.004712126,0
KKIIADKH_05345_gene,680.1241234,1.161442736,0.114188818,10.17124753,2.66E-24,2.87E-23,0
KKIIADKH_05346_gene,832.5314249,1.555370864,0.109511949,14.20275032,8.81E-46,2.38E-44,0
KKIIADKH_05347_gene,21.78299851,1.433305705,0.458984705,3.122774441,0.00179155,0.003497048,0
KKIIADKH_05348_gene,309.6161541,0.806886356,0.163699842,4.929060064,8.26E-07,2.49E-06,0
KKIIADKH_00053_gene,3821.535747,0.231604905,0.110081513,2.103940066,0.035383675,0.055158569,0
KKIIADKH_00533_gene,396.9565286,0.483687733,0.124516206,3.884536378,0.000102525,0.000239035,0
KKIIADKH_05349_gene,162.2766802,-0.178302063,0.231092313,-0.771562069,0.440373847,0.512747265,0
KKIIADKH_05350_gene,73.57326608,-0.774627273,0.264420227,-2.929531078,0.003394739,0.006359158,0
KKIIADKH_05351_gene,69.17317704,-0.055573938,0.254816659,-0.218093817,0.827356014,0.862531108,0
KKIIADKH_05352_gene,3.499767065,2.240705179,1.28192962,1.747915911,0.080478589,0.114840455,0
KKIIADKH_05353_gene,55.57133711,0.150245513,0.308871167,0.486434247,0.626659314,0.688031952,0
KKIIADKH_05354_gene,60.93486498,-0.52038707,0.254233338,-2.046887609,0.040669121,0.062696443,0
KKIIADKH_05355_gene,186.2050585,-0.598326007,0.166215537,-3.599699624,0.000318585,0.000694879,0
KKIIADKH_05356_gene,488.200777,0.19305094,0.142296744,1.356678547,0.174883372,0.229568751,0
KKIIADKH_05357_gene,785.9292363,-0.733467483,0.102194911,-7.177142924,7.12E-13,3.62E-12,0
KKIIADKH_05358_gene,390.5893661,-1.128617445,0.12757848,-8.846456287,9.03E-19,6.93E-18,0
KKIIADKH_00534_gene,140.9718796,-0.491889263,0.181541238,-2.709518064,0.006738104,0.011979696,0
KKIIADKH_05359_gene,246.4752758,-0.429685483,0.150746025,-2.850393449,0.004366518,0.008025396,0
KKIIADKH_05360_gene,91.42852493,-0.020638186,0.245496523,-0.08406712,0.933003067,0.948937147,0
KKIIADKH_05361_gene,21.67119569,0.860716864,0.547189087,1.572978855,0.115723715,0.158487053,0
KKIIADKH_05362_gene,101.4979346,0.163663557,0.235258972,0.69567403,0.486632993,0.557352463,0
KKIIADKH_05363_gene,76.6642734,-0.326862426,0.244899707,-1.334678715,0.181981523,0.23760729,0
KKIIADKH_05364_gene,366.9971929,0.494670894,0.134440968,3.67946543,0.000233723,0.000522241,0
KKIIADKH_05365_gene,250.1466399,0.066946807,0.146891754,0.45575606,0.648565404,0.708626726,0
KKIIADKH_05366_gene,146.6504089,0.198133883,0.179067384,1.106476671,0.268520256,0.335016105,0
KKIIADKH_05367_gene,280.3845146,0.569704743,0.153932706,3.700998679,0.000214753,0.000482987,0
